Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
1977,18,Female,India,Rural,0.07091347318006769,0.635829337624847,6.812001320608983,0.541296335,4.3471421687055996,5.797300951944566,0.0,None,0.0,71565.94059,High School,Student,9,7,6,Low,5,loneliness,social media break,comparison with others,deadlines,close-knit,distraction,overthinking,isolated
1984,28,Non-binary,Canada,Suburban,0.4999079566958077,0.9236958796601622,13.7027397791231,0.709060519,4.926690039080471,1.2691215406093654,0.0,Sometimes,0.0,66329.36533,High School,Employed,4,8,1,Moderate,5,exhaustion,journaling,overwhelmed by information,high expectations,understanding,connected,irregular schedule,isolated
1959,45,Male,Canada,Rural,0.8739236793859108,0.6266764306204482,19.91118244429149,0.870969124,1.7464026465476938,4.00460741675372,0.0,None,0.0,24540.32815,Bachelor’s,Student,8,5,3,Moderate,6,burnout,hobbies,comparison with others,high expectations,distant,validation pressure,screen time,unseen
2014,74,Female,Canada,Urban,0.3268466971307157,0.4082488116499078,7.938417690935827,0.714086932,5.987792888056967,7.6123584385944065,1.7429356066124764,Rarely,2.6940317180845934,49002.91936,Bachelor’s,Student,9,7,2,High,7,burnout,social media break,informed,deadlines,emotionally supportive,comparison,screen time,missing companionship
1991,42,Non-binary,India,Urban,0.1282821069493315,0.1935678048492031,25.9551581647317,0.801728083,3.3342754473755623,8.164779210409936,3.873910965265207,None,4.001214984698469,113100.9971,PhD,Unemployed,10,8,9,Low,7,fear of missing out,talking to friends,comparison with others,high expectations,unavailable,positive influence,irregular schedule,alone
1958,67,Female,United Kingdom,Urban,0.06844625492905299,0.6574510085441396,10.085553894411209,0.339450193,5.123149515824097,8.333261706726432,0.0,None,0.0,59182.39633,PhD,Employed,10,9,1,Moderate,1,anxiety,journaling,connected,high expectations,pressured,validation pressure,overthinking,not understood
2009,40,Male,India,Suburban,0.44750027252365454,0.11636660392283249,29.650091582726937,0.814825114,4.948911704406596,1.3365393525600338,1.6827475309519895,None,10.54582863804474,74670.05206,Bachelor’s,Employed,5,3,9,High,2,loneliness,family time,informed,job insecurity,pressured,information overload,irregular schedule,lonely in a crowd
1964,48,Female,United Kingdom,Urban,0.1640217446287633,0.8285168269217678,27.910836014127103,0.080114846,5.695067524168257,2.464401080790706,0.0,None,0.0,73202.1679,PhD,Employed,7,3,9,Low,9,fear of missing out,family time,connected,high expectations,unavailable,positive influence,overthinking,not understood
2006,47,Female,United Kingdom,Suburban,0.3461040288851035,0.2473345469388637,20.113902180446583,0.894816656,8.615865339345586,9.870190185226358,6.0724908482676785,None,7.222603225703283,79043.10898,Bachelor’s,Employed,10,4,8,Low,2,loneliness,journaling,supportive community,lack of support,emotionally supportive,positive influence,overthinking,disconnected
2018,59,Female,Canada,Urban,0.8199798080824369,0.5241588982487297,21.500252232184497,0.547592376,8.026850793802247,2.399016527783845,0.40855420095890205,None,5.102571522633879,26133.09556,High School,Employed,4,5,8,Moderate,6,loneliness,family time,isolated,low work-life balance,distant,distraction,noise,disconnected
1971,52,Female,Australia,Urban,0.38404738275752437,0.5959473043293955,18.34016170021684,0.81729777,8.857012638675325,2.9171377546565185,0.0,Daily,0.0,56217.62548,Bachelor’s,Student,1,10,1,Moderate,1,exhaustion,therapy,comparison with others,long hours,unavailable,comparison,diet,isolated
2013,24,Male,United States,Suburban,0.6098709182563558,0.36248999039748686,14.777599215820814,0.452318285,6.1511267244096794,8.223619097965173,11.404709092376223,None,7.125931904957208,92312.82739,Bachelor’s,Unemployed,3,1,8,Low,3,burnout,journaling,isolated,lack of support,close-knit,comparison,insomnia,unseen
1990,77,Female,Canada,Suburban,0.5021600558228149,0.6638737775722464,13.792702426847942,0.643577695,6.542245795612837,4.540938973132648,11.53230681368068,None,8.847260105421913,40056.02511,Master’s,Employed,5,7,10,Low,2,overwhelmed,social media break,isolated,high expectations,close-knit,negativity,overthinking,disconnected
2020,33,Female,Canada,Urban,0.7185332929700363,0.25021695889213,27.291372668506554,0.526402661,4.87437811397308,2.046847118073755,10.495900547419918,None,4.734424542456577,40357.83775,Bachelor’s,Unemployed,3,9,3,Moderate,3,exhaustion,journaling,comparison with others,job insecurity,pressured,negativity,social media,alone
2005,43,Non-binary,Australia,Suburban,0.15616495898756877,0.034624573776595446,19.4154931528442,0.731589522,7.454971855805287,2.1258497188974825,5.182325421549779,None,1.9312261101123958,21009.06067,Bachelor’s,Unemployed,7,8,7,Low,5,exhaustion,hobbies,informed,deadlines,understanding,negativity,overthinking,not understood
1972,65,Female,United States,Urban,0.9204410364836187,0.9592677361349363,25.582343305334298,0.081629982,2.844057741074164,1.753994644846414,0.0,None,0.0,63748.19266,Master’s,Student,9,5,1,Moderate,6,loneliness,family time,supportive community,high expectations,distant,negativity,overthinking,not understood
1974,74,Non-binary,India,Suburban,0.6436327975500353,0.32004583134315,17.85177609681796,0.060352084,5.276652925612508,2.6260147804299696,0.0,Rarely,0.0,108273.4381,PhD,Employed,6,4,1,Low,9,lack of motivation,therapy,connected,job insecurity,pressured,information overload,overthinking,isolated
1955,69,Male,India,Rural,0.27095373158010727,0.7134622346604667,12.675623056051297,0.247103234,7.427558236470198,5.472842819871711,0.0,None,0.0,25190.09436,Master’s,Student,10,7,10,Moderate,4,burnout,therapy,overwhelmed by information,low work-life balance,understanding,information overload,noise,missing companionship
1983,77,Male,Canada,Rural,0.12325370813805903,0.5075336069203807,7.293986915742996,0.15954468,8.000910201784066,1.1356646981040013,0.0,None,0.0,39111.87095,High School,Employed,1,5,5,High,7,anxiety,talking to friends,connected,high expectations,understanding,positive influence,diet,missing companionship
2012,66,Male,United States,Rural,0.14972556414619032,0.6689986771130042,13.092420075207931,0.871783567,3.231547928608239,2.0541807216449692,3.7888903965503276,None,9.988391850676248,51008.45383,Master’s,Student,7,7,5,Moderate,6,exhaustion,social media break,overwhelmed by information,deadlines,critical,connected,noise,lonely in a crowd
1958,19,Male,Canada,Rural,0.7826629268961081,0.11093652251567776,27.00293785162746,0.219213987,2.633938320870914,9.16410933538071,0.0,Sometimes,0.0,93172.47366,High School,Unemployed,3,1,8,Moderate,2,overwhelmed,meditation,connected,job insecurity,close-knit,distraction,screen time,isolated
2009,18,Non-binary,United Kingdom,Rural,0.588110053312958,0.5188478751160991,22.799029347094237,0.975865256,3.596806425594815,8.889232340428132,6.804465452533443,Sometimes,1.325223891727627,84063.55928,PhD,Employed,5,1,7,High,8,lack of motivation,meditation,comparison with others,job insecurity,emotionally supportive,distraction,noise,lonely in a crowd
1998,65,Female,Canada,Urban,0.38075829071818335,0.3922195535122204,24.645747746775314,0.336895792,9.281400259355157,8.497723392296296,11.815138852955823,Sometimes,14.871622488884094,61594.39046,Master’s,Unemployed,10,10,8,Low,7,lack of motivation,journaling,supportive community,job insecurity,supportive,negativity,social media,missing companionship
2000,79,Male,Canada,Rural,0.33290084618688,0.4518495668337076,24.335855402513932,0.182117916,2.162083930632437,7.356534606290646,10.536925830848693,None,6.351192860323875,95906.89393,Master’s,Unemployed,4,3,6,High,7,anxiety,talking to friends,overwhelmed by information,low work-life balance,emotionally supportive,positive influence,social media,isolated
2009,29,Female,India,Rural,0.8557580044005302,0.9662083329442364,7.9993104307869025,0.789698507,9.577856422828912,6.95369491204816,1.98229151323189,Rarely,10.172821439688253,80963.10117,PhD,Student,10,2,6,Moderate,8,exhaustion,exercise,excessive screen time,high expectations,supportive,validation pressure,noise,isolated
2019,22,Non-binary,India,Rural,0.874762523781461,0.13628890483689227,8.97151415144575,0.658707776,9.953313453770251,3.4796423004605357,0.7067141369015322,Rarely,14.77013493031313,109604.08,High School,Employed,5,2,2,Low,1,overwhelmed,journaling,informed,low work-life balance,unavailable,connected,diet,isolated
1986,54,Non-binary,India,Rural,0.5812620384192929,0.7547001764113983,12.930981220850548,0.498195716,8.050998792561888,4.0149507927033445,0.0,Daily,0.0,101802.6749,Master’s,Unemployed,5,7,6,High,1,burnout,talking to friends,connected,long hours,close-knit,positive influence,irregular schedule,missing companionship
1980,49,Non-binary,United Kingdom,Suburban,0.5245440656650363,0.3303427941732814,12.525719466697804,0.555363551,7.8438029220177246,3.1222196163658817,0.0,None,0.0,45281.36061,High School,Student,6,10,5,Low,8,stress,social media break,connected,long hours,understanding,connected,insomnia,lonely in a crowd
1990,76,Male,India,Urban,0.8164480420765715,0.2903579876237623,6.6520259563932935,0.719201778,9.579578775405958,9.822822688497828,9.478394030174288,None,7.836566900891048,47143.85776,Master’s,Employed,10,2,3,Low,4,overwhelmed,social media break,overwhelmed by information,high expectations,distant,connected,diet,lonely in a crowd
2011,72,Female,United States,Rural,0.7493351797943753,0.2707773958992653,8.836787739230171,0.228454741,3.614817965856743,6.708743067769062,1.9167249615778688,Rarely,2.439110325230403,32535.64758,Bachelor’s,Employed,10,4,6,High,5,anxiety,social media break,informed,low work-life balance,supportive,connected,noise,isolated
2007,26,Female,Australia,Rural,0.40032518332778844,0.34878155322289095,26.405757089169487,0.996333916,2.1608398511541362,9.69190632380631,11.039130130897902,None,3.3693514155609883,53696.47257,Master’s,Unemployed,6,2,8,Low,8,lack of motivation,social media break,informed,deadlines,emotionally supportive,positive influence,overthinking,disconnected
1963,58,Female,United States,Rural,0.082738684750857,0.35711705959360607,19.726120949542587,0.974793162,8.407903374661963,3.4460780379604996,0.0,None,0.0,119954.3919,PhD,Employed,8,6,9,High,5,burnout,social media break,comparison with others,job insecurity,understanding,negativity,work stress,unseen
1985,52,Non-binary,United States,Urban,0.7685001073627779,0.27074700518197137,13.557074819491039,0.650325686,2.5383704460995316,6.5908820051354216,0.0,Rarely,0.0,60575.11686,PhD,Unemployed,8,8,1,Moderate,4,overwhelmed,talking to friends,excessive screen time,job insecurity,supportive,distraction,insomnia,missing companionship
1985,36,Male,India,Suburban,0.16870102894024375,0.6674931477734759,18.16194744658439,0.199542451,1.4086892323759193,7.830556785210321,0.0,Sometimes,0.0,42048.84347,High School,Employed,9,10,3,Low,6,stress,talking to friends,comparison with others,high expectations,supportive,distraction,insomnia,unseen
1957,65,Non-binary,Australia,Urban,0.016376906478478337,0.04772198370024938,11.532834789457226,0.680228242,2.7681533877199476,1.8526517844505836,0.0,Daily,0.0,96248.28845,Master’s,Student,8,4,3,Moderate,5,stress,therapy,comparison with others,long hours,critical,negativity,social media,unseen
1975,33,Non-binary,Australia,Suburban,0.8433026752039908,0.3322938058058842,19.596057933679376,0.072198409,4.941159273016365,7.002648583172598,0.0,None,0.0,74247.10035,High School,Unemployed,2,5,8,Moderate,7,loneliness,hobbies,comparison with others,long hours,supportive,connected,insomnia,lonely in a crowd
1985,20,Female,Australia,Rural,0.5782538453367186,0.2802056068360693,6.865772080897465,0.030652502,5.455920369835332,2.52165310818842,0.0,None,0.0,34960.14495,High School,Unemployed,10,4,1,Low,7,loneliness,meditation,comparison with others,job insecurity,distant,validation pressure,noise,lonely in a crowd
1997,37,Non-binary,United Kingdom,Rural,0.8916660355357584,0.7514180205498701,27.566267474113783,0.257682889,1.5625152853911008,3.9527420104793984,9.846326913211644,None,3.4301863998893225,58068.96812,Bachelor’s,Employed,1,3,5,High,4,fear of missing out,family time,comparison with others,high expectations,close-knit,comparison,overthinking,disconnected
1977,41,Female,India,Urban,0.48458808319761804,0.14649854401955298,11.011164617090367,0.462622957,4.9905492370083,7.445377034619436,0.0,Sometimes,0.0,61446.97155,Bachelor’s,Employed,10,5,3,Low,5,anxiety,social media break,supportive community,low work-life balance,distant,positive influence,overthinking,unseen
2017,71,Male,Australia,Urban,0.926481100711403,0.9406871420972328,25.47688754844032,0.868272505,6.438768356909008,4.960582617824441,5.187358599868903,Daily,10.769081031033256,95382.97006,PhD,Unemployed,2,9,2,Moderate,3,exhaustion,exercise,informed,long hours,pressured,comparison,screen time,unseen
2011,73,Female,United Kingdom,Suburban,0.35397174797886377,0.17051861204515495,21.49997165811293,0.72716907,9.386258298427505,9.29045667982302,11.359384434048163,None,14.234551702051535,22067.13689,High School,Employed,2,8,8,Moderate,4,overwhelmed,family time,comparison with others,low work-life balance,understanding,negativity,overthinking,isolated
2000,50,Male,Canada,Suburban,0.7245220023342929,0.3700273640635512,18.075173560583348,0.742706521,3.0458762005897744,3.170819821328504,0.8036597470040197,None,8.54299396062245,46901.96468,PhD,Student,3,8,3,High,4,overwhelmed,talking to friends,informed,long hours,close-knit,validation pressure,diet,lonely in a crowd
1991,41,Female,Canada,Urban,0.3009865092617835,0.1997001934391226,28.244911517944892,0.425493334,2.8987335202899875,2.384030881810251,11.435330362472731,Daily,5.203165866101477,71759.63013,Master’s,Employed,10,8,7,Low,3,exhaustion,exercise,informed,long hours,critical,positive influence,overthinking,unseen
1978,69,Non-binary,United Kingdom,Suburban,0.0011636643279784309,0.28669794347209054,8.920329508028841,0.345934993,4.504825697488005,4.034547735123173,0.0,Sometimes,0.0,46884.67425,High School,Student,7,8,1,Moderate,5,fear of missing out,exercise,isolated,lack of support,close-knit,negativity,social media,not understood
1959,28,Non-binary,United Kingdom,Urban,0.37974453454895674,0.7610247006681249,7.981936756724993,0.371038763,9.85289068723144,8.667309012438816,0.0,None,0.0,82843.40474,High School,Student,2,7,6,Moderate,5,lack of motivation,exercise,supportive community,long hours,close-knit,connected,overthinking,disconnected
1988,66,Male,India,Suburban,0.7377655131092388,0.47640471873836,13.046503295585941,0.987649564,4.026023027178859,8.626820998058339,0.0,None,0.0,68186.74793,Master’s,Student,1,8,3,Moderate,7,lack of motivation,therapy,comparison with others,deadlines,emotionally supportive,distraction,screen time,not understood
1950,25,Male,India,Urban,0.15002417944651392,0.16257571731025,25.755530662958872,0.040109191,1.3948106222571384,4.323750219686711,0.0,Sometimes,0.0,56171.02549,Master’s,Student,6,8,8,High,4,fear of missing out,talking to friends,connected,high expectations,close-knit,comparison,work stress,not understood
1988,53,Male,Canada,Urban,0.504802033207393,0.04663487864457372,5.880036404755868,0.867031496,3.3905336913614708,8.28858086225458,0.0,None,0.0,114920.8627,PhD,Student,9,8,6,Moderate,4,lack of motivation,exercise,overwhelmed by information,high expectations,critical,information overload,noise,missing companionship
1970,55,Female,Australia,Urban,0.212321484850715,0.22991622017027502,10.9851426827335,0.578675409,6.024714261551497,1.700094274755053,0.0,None,0.0,83215.94992,PhD,Employed,3,10,2,Moderate,9,loneliness,social media break,excessive screen time,low work-life balance,distant,information overload,social media,missing companionship
2014,57,Female,Canada,Suburban,0.0746241214191029,0.9456027785260209,15.61755479216669,0.438615419,4.712893530881573,1.0684143982270011,10.830946868987596,Rarely,7.665916245626881,32994.13723,Master’s,Student,6,7,6,Low,6,overwhelmed,journaling,connected,long hours,close-knit,validation pressure,diet,disconnected
1964,37,Male,Australia,Suburban,0.6174519819443163,0.8453167481880334,22.823524713455207,0.72525766,7.968007518992758,8.783242758213401,0.0,None,0.0,76009.16974,PhD,Employed,3,1,7,Low,4,fear of missing out,exercise,supportive community,deadlines,unavailable,connected,work stress,not understood
1953,79,Non-binary,Australia,Suburban,0.951967622303403,0.44017371592400867,12.482826690271008,0.486668941,6.4654442857252805,8.866645175813446,0.0,None,0.0,98073.18532,Master’s,Student,1,4,5,Moderate,2,overwhelmed,therapy,overwhelmed by information,low work-life balance,understanding,comparison,social media,unseen
2009,52,Female,India,Urban,0.3107042187179171,0.481995221945983,16.20281115576785,0.873423238,6.035114862798207,2.290589950043227,3.924538225514563,None,3.6344403238308542,90848.96975,High School,Unemployed,5,4,3,Moderate,6,exhaustion,family time,supportive community,lack of support,close-knit,connected,irregular schedule,lonely in a crowd
2010,65,Female,United States,Suburban,0.5806458003599504,0.8993661393789949,13.421262271779037,0.900701864,3.9069455636629544,3.6794290109426733,6.7616697835222315,None,8.980452204020057,37208.92293,High School,Student,10,5,4,Low,2,stress,talking to friends,informed,low work-life balance,understanding,comparison,insomnia,disconnected
1969,79,Female,United States,Suburban,0.9536033677507945,0.5913453823757353,7.301506368142558,0.421720927,5.96661437168337,8.655366185211038,0.0,None,0.0,117241.9999,Bachelor’s,Unemployed,4,10,4,High,5,loneliness,hobbies,overwhelmed by information,low work-life balance,unavailable,validation pressure,irregular schedule,isolated
1959,42,Male,United Kingdom,Urban,0.6504833499946875,0.8807670651487634,23.466899620781337,0.276827797,6.540316473761154,1.7539025449743701,0.0,None,0.0,64881.36457,High School,Student,7,6,6,High,6,burnout,therapy,informed,long hours,unavailable,validation pressure,overthinking,not understood
1983,52,Male,India,Rural,0.6731133023099543,0.4918391043523406,16.534484911112077,0.592350329,2.612842838572302,8.767835076942303,0.0,None,0.0,35902.50037,Master’s,Student,6,4,10,High,4,loneliness,exercise,connected,lack of support,understanding,information overload,work stress,disconnected
1997,42,Male,Australia,Urban,0.1789285115608359,0.20009761911882595,25.31280298820241,0.912363346,7.622811275870693,6.172143151518968,1.9972739425268,None,1.5620378029717878,38019.57541,PhD,Student,10,2,1,High,3,fear of missing out,talking to friends,connected,low work-life balance,supportive,connected,overthinking,alone
1982,46,Male,United States,Suburban,0.4926096788528267,0.725926979942235,22.367322926353467,0.210662189,4.536396951437284,6.9154947914736224,0.0,Daily,0.0,29823.49922,Bachelor’s,Unemployed,7,6,4,High,7,burnout,journaling,overwhelmed by information,deadlines,pressured,positive influence,insomnia,alone
2010,35,Male,Australia,Urban,0.36708274708724664,0.5263933195790126,6.445380004738167,0.622966584,7.6804813908469685,6.35337051034278,0.24721375810042234,Rarely,10.966521447645384,100351.8108,PhD,Unemployed,5,8,10,High,2,stress,exercise,overwhelmed by information,deadlines,emotionally supportive,information overload,social media,missing companionship
1959,63,Non-binary,United States,Rural,0.47095685239103,0.6684395799684687,17.501897512406963,0.63156022,2.5993952275254917,6.242790971738998,0.0,None,0.0,32203.04943,Master’s,Student,4,8,4,High,6,fear of missing out,therapy,comparison with others,high expectations,supportive,connected,insomnia,lonely in a crowd
2003,35,Non-binary,United States,Urban,0.8008265764418772,0.15723091669949463,29.77139059038434,0.733113022,6.908687007338179,2.6655497892374544,2.0401443509635935,None,4.015945505874461,32512.52571,High School,Employed,7,7,10,High,4,anxiety,meditation,supportive community,lack of support,supportive,information overload,screen time,unseen
2014,19,Male,United States,Suburban,0.4606989877460983,0.6476018019189457,12.696756546648537,0.131567685,1.2419492087700377,3.1245225954937443,1.873798650886891,Rarely,10.27958400582168,105047.1615,Bachelor’s,Student,7,6,1,Low,6,overwhelmed,social media break,comparison with others,lack of support,distant,positive influence,insomnia,lonely in a crowd
1950,71,Female,India,Rural,0.06285067825783508,0.3822571474051205,17.323952512241057,0.715824965,2.430692127224371,6.220482931936546,0.0,None,0.0,54460.40844,Master’s,Unemployed,6,2,9,High,4,stress,hobbies,supportive community,high expectations,emotionally supportive,distraction,screen time,lonely in a crowd
1954,52,Male,Canada,Suburban,0.905541661150863,0.3319977528111959,21.30081109185101,0.909032521,9.020088062826211,4.612648727456795,0.0,None,0.0,23085.79043,Bachelor’s,Student,8,7,4,High,4,overwhelmed,family time,comparison with others,low work-life balance,emotionally supportive,distraction,insomnia,lonely in a crowd
1964,33,Non-binary,Australia,Rural,0.5448158874519706,0.6714755410726021,10.05664000949739,0.179683109,5.153247603052796,5.871602254502379,0.0,Sometimes,0.0,25189.52995,Bachelor’s,Unemployed,4,5,7,High,4,lack of motivation,therapy,informed,lack of support,supportive,distraction,noise,lonely in a crowd
1977,78,Non-binary,India,Rural,0.9244943585302919,0.5922391132609566,22.562680259126047,0.237543325,5.57076550666286,3.2802940483539396,0.0,None,0.0,34217.04467,High School,Unemployed,10,6,3,Moderate,9,anxiety,talking to friends,overwhelmed by information,deadlines,close-knit,distraction,screen time,isolated
1972,58,Female,India,Urban,0.5723545120276244,0.6491074289367045,21.49441691104198,0.971395094,9.168200378467926,5.174403874861278,0.0,None,0.0,41339.3348,Master’s,Unemployed,5,10,10,Low,7,anxiety,hobbies,connected,deadlines,distant,negativity,work stress,isolated
1966,53,Non-binary,India,Urban,0.06963631597506059,0.9653330642314912,14.374011667987192,0.180976953,5.364400660302626,2.290642000944768,0.0,Daily,0.0,86514.61942,PhD,Student,4,8,3,Low,3,stress,hobbies,supportive community,long hours,distant,comparison,overthinking,missing companionship
1962,50,Male,India,Suburban,0.5528693935257712,0.7011964695694178,12.110981682827477,0.854385093,6.891296971824886,1.3455584162298457,0.0,None,0.0,35732.628,Bachelor’s,Unemployed,1,8,8,Low,3,anxiety,hobbies,supportive community,lack of support,unavailable,negativity,diet,disconnected
1963,21,Female,India,Urban,0.5757389324926806,0.6408989622728906,27.977567531952474,0.492277856,2.9975956488190545,9.5600473730827,0.0,None,0.0,31887.43912,Bachelor’s,Unemployed,8,3,8,High,6,burnout,exercise,connected,low work-life balance,critical,negativity,overthinking,alone
1960,50,Male,United Kingdom,Urban,0.2143398793429756,0.6135530418414044,8.175589317428425,0.247231074,1.7341583038381594,7.507496310873257,0.0,None,0.0,96471.91415,PhD,Student,1,7,1,High,6,anxiety,social media break,comparison with others,high expectations,emotionally supportive,negativity,irregular schedule,lonely in a crowd
1977,31,Male,Australia,Rural,0.4710290841043767,0.3987142493537392,15.800769782804625,0.870749901,4.1801658872623495,5.4825747038521495,0.0,Daily,0.0,87105.52839,Master’s,Unemployed,5,1,10,Moderate,4,overwhelmed,exercise,supportive community,high expectations,supportive,distraction,overthinking,missing companionship
1991,38,Female,India,Urban,0.45944151187365134,0.8391916911421816,24.174590705553214,0.445305255,8.188115202418437,5.959106045055914,9.05899461515593,None,1.0181561854024008,63532.42215,Bachelor’s,Student,6,1,2,Low,9,overwhelmed,talking to friends,excessive screen time,low work-life balance,unavailable,positive influence,social media,disconnected
2010,65,Male,Australia,Rural,0.6228761490206036,0.38093860250571066,8.703427386884677,0.514817354,5.021535793144813,5.600563890887185,9.27953654578771,Sometimes,9.9186620268941,74930.97715,Bachelor’s,Unemployed,6,7,8,High,4,fear of missing out,exercise,informed,job insecurity,understanding,validation pressure,noise,alone
2013,37,Non-binary,United Kingdom,Rural,0.2596140986739204,0.7002436343255618,28.32318833852354,0.359233369,2.5133532761176633,9.089285251272324,0.14381867941300852,Sometimes,4.108904692971025,51198.40203,Bachelor’s,Employed,5,10,1,Low,9,overwhelmed,meditation,overwhelmed by information,long hours,pressured,validation pressure,insomnia,not understood
1980,73,Male,United Kingdom,Rural,0.5817484179481938,0.29314364471466714,18.156310169114448,0.592950851,5.905882261546186,7.962747094633628,0.0,None,0.0,68250.04202,Master’s,Employed,3,9,8,Moderate,4,fear of missing out,social media break,connected,high expectations,critical,comparison,irregular schedule,unseen
2022,25,Female,Australia,Suburban,0.2409520426369428,0.1477564417662871,17.620391362177518,0.163523873,3.3745632467302453,3.926284369811056,0.04116639187919846,None,9.419844181495108,70667.2649,Master’s,Unemployed,5,7,8,Moderate,2,overwhelmed,social media break,overwhelmed by information,lack of support,critical,distraction,social media,isolated
1959,24,Female,United States,Suburban,0.4464452722039066,0.12976330729799612,15.6069352699828,0.391081537,9.52001026266861,2.9636812804202477,0.0,None,0.0,58723.72712,PhD,Employed,8,10,2,Moderate,2,burnout,talking to friends,excessive screen time,long hours,critical,distraction,social media,not understood
1957,20,Female,Canada,Suburban,0.12270569933730702,0.6345588566907985,26.686254787363705,0.969412322,6.19671376594754,1.598763606256834,0.0,None,0.0,110657.2211,Master’s,Student,2,5,4,Low,5,exhaustion,family time,supportive community,lack of support,distant,distraction,screen time,alone
1970,34,Male,United States,Rural,0.037300547861478184,0.32795493047959023,28.71103522034318,0.258133433,9.846661834674943,2.330102106363525,0.0,None,0.0,21606.1865,Master’s,Employed,6,8,6,High,4,fear of missing out,meditation,supportive community,deadlines,understanding,information overload,overthinking,not understood
2008,50,Female,United States,Suburban,0.3205873059917339,0.2750492885923935,14.501700655444449,0.656736665,1.3876550723410108,5.410550208628478,8.532074578169826,None,4.544984232408847,98217.12631,High School,Unemployed,9,2,9,High,7,loneliness,therapy,excessive screen time,long hours,critical,connected,work stress,unseen
1999,65,Female,United States,Suburban,0.2745717506497415,0.5920593293564674,18.559841256251786,0.325190064,1.104036311965856,2.8231326543810793,11.760393936482206,None,2.3861736844837464,32438.28312,PhD,Unemployed,8,9,8,Moderate,5,lack of motivation,exercise,connected,high expectations,understanding,information overload,diet,missing companionship
2018,29,Male,India,Urban,0.4069359120313467,0.025669754465501904,12.88557832080393,0.773473126,5.293860214343914,3.8115452618309558,9.850913855467585,None,5.68953474886462,99754.73605,Bachelor’s,Student,8,6,8,High,6,stress,journaling,informed,long hours,close-knit,connected,work stress,alone
2019,76,Non-binary,United Kingdom,Suburban,0.9619826200003397,0.2462256519846745,14.200419041783759,0.130873661,8.757995382958931,2.1999620146035177,0.7967495544456971,None,5.320504331732957,81591.19157,Master’s,Unemployed,8,9,7,Moderate,4,overwhelmed,exercise,isolated,long hours,critical,distraction,irregular schedule,not understood
1979,68,Male,United States,Suburban,0.5222292947703284,0.34054728531708756,5.708339015564505,0.969821045,5.719662525548068,9.305327352529856,0.0,Rarely,0.0,104327.8091,Bachelor’s,Student,7,2,9,Low,2,anxiety,hobbies,connected,long hours,pressured,distraction,noise,isolated
1966,39,Female,United Kingdom,Rural,0.5531767061367565,0.7083735906071981,24.64838711026042,0.453789541,8.885679876697388,1.3035253466503773,0.0,None,0.0,29751.43256,Bachelor’s,Employed,8,3,2,Moderate,9,exhaustion,exercise,isolated,job insecurity,understanding,information overload,work stress,isolated
1969,72,Female,Australia,Rural,0.9416010387873742,0.5450012471637505,29.23332851897615,0.236050463,2.175094598082484,4.166296478614447,0.0,Rarely,0.0,75898.06341,High School,Employed,6,8,3,Low,7,overwhelmed,therapy,excessive screen time,long hours,understanding,information overload,insomnia,disconnected
1997,39,Male,Canada,Rural,0.9211471375918331,0.8559886171264495,24.23816379619218,0.073496747,7.293945563513613,3.3233920465547597,7.395729270728203,Sometimes,6.403208463497488,70108.78803,Master’s,Student,2,1,10,Moderate,4,anxiety,exercise,comparison with others,lack of support,pressured,connected,work stress,not understood
2022,63,Non-binary,Australia,Rural,0.8841119539004179,0.3345063629985069,17.955285519036448,0.169757905,6.938896124281143,1.0747242000011377,7.22154836002105,Sometimes,12.103382030649431,90619.3183,PhD,Student,2,10,8,High,3,lack of motivation,meditation,isolated,deadlines,critical,validation pressure,irregular schedule,lonely in a crowd
1951,47,Female,Australia,Rural,0.09799474202971303,0.29644099227541565,25.687749828527867,0.519773949,5.9046743324496305,9.35738226802263,0.0,None,0.0,73429.05519,Master’s,Unemployed,8,7,6,High,3,lack of motivation,meditation,informed,low work-life balance,pressured,connected,diet,not understood
1986,55,Female,India,Rural,0.6342974105203304,0.03319740856501052,26.446976077076837,0.337003176,4.645943145883885,3.8224671744173855,0.0,None,0.0,74073.45671,Bachelor’s,Employed,1,7,10,Moderate,9,lack of motivation,social media break,comparison with others,long hours,understanding,information overload,work stress,missing companionship
1950,55,Female,Canada,Suburban,0.8080989804935118,0.9517173006383531,18.613065773206973,0.828883366,6.8236150742869865,5.5204757639096895,0.0,None,0.0,62959.59436,PhD,Student,6,1,9,High,5,anxiety,talking to friends,isolated,high expectations,pressured,positive influence,insomnia,alone
1953,62,Male,Australia,Rural,0.8355746895770949,0.5014921463950683,28.428937141997043,0.430887524,5.950830531687576,6.2434584768587955,0.0,Daily,0.0,50883.4424,Master’s,Employed,6,9,10,High,3,overwhelmed,family time,excessive screen time,long hours,understanding,information overload,screen time,alone
